date,commodity,z_score,spike
2025-02-24,Bawang Putih Ukuran Sedang,2.17204417672489,1
2025-03-03,Bawang Putih Ukuran Sedang,2.474705913107626,1
2025-03-10,Bawang Putih Ukuran Sedang,2.4035916724935897,1
2025-03-17,Bawang Putih Ukuran Sedang,2.385669187853495,1
2025-03-24,Bawang Putih Ukuran Sedang,1.7693304067905835,1
2025-03-31,Bawang Putih Ukuran Sedang,1.273192069276916,0
2025-04-07,Bawang Putih Ukuran Sedang,0.3472336574754013,0
2025-04-14,Bawang Putih Ukuran Sedang,-0.295722676597856,0
2025-04-21,Bawang Putih Ukuran Sedang,-0.6953117215877734,0
2025-04-28,Bawang Putih Ukuran Sedang,-1.30455735290851,0
2025-05-05,Bawang Putih Ukuran Sedang,-1.9824619284662108,0
2025-05-12,Bawang Putih Ukuran Sedang,-1.6292231166697664,0
2025-05-19,Bawang Putih Ukuran Sedang,-1.6141414703586563,0
2025-05-26,Bawang Putih Ukuran Sedang,-0.4486753937801033,0
2025-06-02,Bawang Putih Ukuran Sedang,-0.5783672267168509,0
2025-06-09,Bawang Putih Ukuran Sedang,-0.3972787523720123,0
2025-06-16,Bawang Putih Ukuran Sedang,0.0991983159783341,0
2025-06-23,Bawang Putih Ukuran Sedang,0.0,0
2025-06-30,Bawang Putih Ukuran Sedang,-1.5981408117102829,0
2025-07-07,Bawang Putih Ukuran Sedang,-2.1981245437696004,0
2025-07-14,Bawang Putih Ukuran Sedang,-2.4273771277241165,0
2025-07-21,Bawang Putih Ukuran Sedang,-1.313873613314177,0
2025-07-28,Bawang Putih Ukuran Sedang,-0.777494534465958,0
2025-08-04,Bawang Putih Ukuran Sedang,0.317154116019295,0
2025-08-11,Bawang Putih Ukuran Sedang,-0.112853956273566,0
2025-08-18,Bawang Putih Ukuran Sedang,-0.3597933959843514,0
2025-08-25,Bawang Putih Ukuran Sedang,-0.9555945488131128,0
2025-09-01,Bawang Putih Ukuran Sedang,-1.9442447124849005,0
2025-09-08,Bawang Putih Ukuran Sedang,-0.7095061585487812,0
2025-09-15,Bawang Putih Ukuran Sedang,-0.3910017002974519,0
2025-09-22,Bawang Putih Ukuran Sedang,-1.8369168064776715,0
2025-09-29,Bawang Putih Ukuran Sedang,-0.7879356395430287,0
2025-10-06,Bawang Putih Ukuran Sedang,-0.7873819015714801,0
2025-10-13,Bawang Putih Ukuran Sedang,0.0,0
2025-10-20,Bawang Putih Ukuran Sedang,0.0,0
2025-10-27,Bawang Putih Ukuran Sedang,-0.4506467599645467,0
2025-11-03,Bawang Putih Ukuran Sedang,-0.2575863173782199,0
2025-11-10,Bawang Putih Ukuran Sedang,0.0,0
2025-11-17,Bawang Putih Ukuran Sedang,0.0,0
2025-11-24,Bawang Putih Ukuran Sedang,1.091553645819496,0
2025-12-01,Bawang Putih Ukuran Sedang,2.8327037484205326,1
2025-12-08,Bawang Putih Ukuran Sedang,2.367417955926325,1
2025-12-15,Bawang Putih Ukuran Sedang,1.888851171762678,1
2025-12-22,Bawang Putih Ukuran Sedang,0.8129506792748442,0
2025-12-29,Bawang Putih Ukuran Sedang,-0.1086022088362441,0
2023-01-16,Cabai Merah Besar + Keriting,-0.2745830076634603,0
2023-01-23,Cabai Merah Besar + Keriting,-0.1256892529599752,0
2023-01-30,Cabai Merah Besar + Keriting,0.772881059894317,0
2023-02-06,Cabai Merah Besar + Keriting,0.4679061553482343,0
2023-02-13,Cabai Merah Besar + Keriting,-1.1676431140718877,0
2023-02-20,Cabai Merah Besar + Keriting,0.8966649742094184,0
2023-02-27,Cabai Merah Besar + Keriting,-0.1113089623323468,0
2023-03-06,Cabai Merah Besar + Keriting,-0.2976116832055315,0
2023-03-13,Cabai Merah Besar + Keriting,-0.5862646262997996,0
2023-03-20,Cabai Merah Besar + Keriting,-2.0195940505769387,0
2023-03-27,Cabai Merah Besar + Keriting,-2.473249097539058,0
2023-04-03,Cabai Merah Besar + Keriting,-1.9511248282312776,0
2023-04-10,Cabai Merah Besar + Keriting,-1.93882813518822,0
2023-04-17,Cabai Merah Besar + Keriting,-0.1651662172322767,0
2023-04-24,Cabai Merah Besar + Keriting,-0.9642432208601146,0
2023-05-01,Cabai Merah Besar + Keriting,-0.7505848377872347,0
2023-05-08,Cabai Merah Besar + Keriting,-0.8699971280887621,0
2023-05-15,Cabai Merah Besar + Keriting,-0.706942202123036,0
2023-05-22,Cabai Merah Besar + Keriting,-0.3241838376772488,0
2023-05-29,Cabai Merah Besar + Keriting,-0.6179686893790912,0
2023-06-05,Cabai Merah Besar + Keriting,-0.0405969894997771,0
2023-06-12,Cabai Merah Besar + Keriting,0.9574215986856908,0
2023-06-19,Cabai Merah Besar + Keriting,1.9848984362996025,1
2023-06-26,Cabai Merah Besar + Keriting,2.6300867054869523,1
2023-07-03,Cabai Merah Besar + Keriting,1.7966368415215197,1
2023-07-10,Cabai Merah Besar + Keriting,1.4335215338463292,0
2023-07-17,Cabai Merah Besar + Keriting,0.5304283412678482,0
2023-07-24,Cabai Merah Besar + Keriting,-0.4518993904723705,0
2023-07-31,Cabai Merah Besar + Keriting,-0.7253872870473665,0
2023-08-07,Cabai Merah Besar + Keriting,-0.2670860970887776,0
2023-08-14,Cabai Merah Besar + Keriting,-0.0469519790664534,0
2023-08-21,Cabai Merah Besar + Keriting,2.3665171946753825,1
2023-08-28,Cabai Merah Besar + Keriting,1.6742686721051754,1
2023-09-04,Cabai Merah Besar + Keriting,0.8405454746249184,0
2023-09-11,Cabai Merah Besar + Keriting,0.0138314533165255,0
2023-09-18,Cabai Merah Besar + Keriting,-0.3020639259422195,0
2023-09-25,Cabai Merah Besar + Keriting,0.5856545523226742,0
2023-10-02,Cabai Merah Besar + Keriting,0.0433469149142097,0
2023-10-09,Cabai Merah Besar + Keriting,-0.5092004053850042,0
2023-10-16,Cabai Merah Besar + Keriting,-0.6665382665555375,0
2023-10-23,Cabai Merah Besar + Keriting,2.410644573922295,1
2023-10-30,Cabai Merah Besar + Keriting,2.3372620653440963,1
2023-11-06,Cabai Merah Besar + Keriting,2.4184337881145583,1
2023-11-13,Cabai Merah Besar + Keriting,2.0005010671374617,1
2023-11-20,Cabai Merah Besar + Keriting,1.4266834692052506,0
2023-11-27,Cabai Merah Besar + Keriting,0.9244217126432396,0
2023-12-04,Cabai Merah Besar + Keriting,0.8805049304017613,0
2023-12-11,Cabai Merah Besar + Keriting,-0.043118008861861,0
2023-12-18,Cabai Merah Besar + Keriting,-0.8715613365119464,0
2023-12-25,Cabai Merah Besar + Keriting,-2.030453166621582,0
2024-01-01,Cabai Merah Besar + Keriting,-1.6547521750958798,0
2024-01-08,Cabai Merah Besar + Keriting,-1.5695170459508814,0
2024-01-15,Cabai Merah Besar + Keriting,-1.012466725115135,0
2024-01-22,Cabai Merah Besar + Keriting,-0.7629824406660026,0
2024-01-29,Cabai Merah Besar + Keriting,-0.7769842387015258,0
2024-02-05,Cabai Merah Besar + Keriting,1.7774254816439778,1
2024-02-12,Cabai Merah Besar + Keriting,1.9843879100150643,1
2024-02-19,Cabai Merah Besar + Keriting,2.1613496020147065,1
2024-02-26,Cabai Merah Besar + Keriting,1.3613060086097644,0
2024-03-04,Cabai Merah Besar + Keriting,0.4757977252363347,0
2024-03-11,Cabai Merah Besar + Keriting,0.0819482506552641,0
2024-03-18,Cabai Merah Besar + Keriting,-1.7667279033539922,0
2024-03-25,Cabai Merah Besar + Keriting,-2.0831732547424946,0
2024-04-01,Cabai Merah Besar + Keriting,-1.4089650349221516,0
2024-04-08,Cabai Merah Besar + Keriting,-0.6196633565390413,0
2024-04-15,Cabai Merah Besar + Keriting,-0.1727384477747947,0
2024-04-22,Cabai Merah Besar + Keriting,-0.3701139303863748,0
2024-04-29,Cabai Merah Besar + Keriting,0.011405287178547,0
2024-05-06,Cabai Merah Besar + Keriting,-0.33236516429114,0
2024-05-13,Cabai Merah Besar + Keriting,0.39322560198603,0
2024-05-20,Cabai Merah Besar + Keriting,0.0874507886173554,0
2024-05-27,Cabai Merah Besar + Keriting,0.346302268061027,0
2024-06-03,Cabai Merah Besar + Keriting,2.0306092600771777,1
2024-06-10,Cabai Merah Besar + Keriting,2.2458953377400066,1
2024-06-17,Cabai Merah Besar + Keriting,2.3579298700967817,1
2024-06-24,Cabai Merah Besar + Keriting,0.1073589326635151,0
2024-07-01,Cabai Merah Besar + Keriting,0.0766954328486557,0
2024-07-08,Cabai Merah Besar + Keriting,0.1810583986111903,0
2024-07-15,Cabai Merah Besar + Keriting,-0.264984501811806,0
2024-07-22,Cabai Merah Besar + Keriting,-0.0674345714246984,0
2024-07-29,Cabai Merah Besar + Keriting,-0.1351269339609583,0
2024-08-05,Cabai Merah Besar + Keriting,0.0852701543921032,0
2024-08-12,Cabai Merah Besar + Keriting,-2.409369534989425,0
2024-08-19,Cabai Merah Besar + Keriting,-2.321769136040378,0
2024-08-26,Cabai Merah Besar + Keriting,-2.2686781023343814,0
2024-09-02,Cabai Merah Besar + Keriting,-1.8054216875983355,0
2024-09-09,Cabai Merah Besar + Keriting,-1.4296453721625595,0
2024-09-16,Cabai Merah Besar + Keriting,-0.8907868076186068,0
2024-09-23,Cabai Merah Besar + Keriting,-0.7749713187527503,0
2024-09-30,Cabai Merah Besar + Keriting,-0.5094218628741433,0
2024-10-07,Cabai Merah Besar + Keriting,-0.8841637204879267,0
2024-10-14,Cabai Merah Besar + Keriting,-0.9445052788984976,0
2024-10-21,Cabai Merah Besar + Keriting,-1.306600330431422,0
2024-10-28,Cabai Merah Besar + Keriting,-0.937351361305611,0
2024-11-04,Cabai Merah Besar + Keriting,-0.673319272857447,0
2024-11-11,Cabai Merah Besar + Keriting,-0.4242226427421295,0
2024-11-18,Cabai Merah Besar + Keriting,-0.5988808177996974,0
2024-11-25,Cabai Merah Besar + Keriting,-0.2234295430271272,0
2024-12-02,Cabai Merah Besar + Keriting,2.187358154743311,1
2024-12-09,Cabai Merah Besar + Keriting,1.8703903720033384,1
2024-12-16,Cabai Merah Besar + Keriting,2.7511208402810583,1
2024-12-23,Cabai Merah Besar + Keriting,2.452958098042997,1
2024-12-30,Cabai Merah Besar + Keriting,2.5675617929773686,1
2025-01-06,Cabai Merah Besar + Keriting,1.7459979910438062,1
2025-01-13,Cabai Merah Besar + Keriting,1.6372675997971555,1
2025-01-20,Cabai Merah Besar + Keriting,0.8261028920468337,0
2025-01-27,Cabai Merah Besar + Keriting,1.1030769260224476,0
2025-02-03,Cabai Merah Besar + Keriting,0.9432115442781932,0
2025-02-10,Cabai Merah Besar + Keriting,0.3269687372845995,0
2025-02-17,Cabai Merah Besar + Keriting,-0.913622206494916,0
2025-02-24,Cabai Merah Besar + Keriting,-0.1120640105967233,0
2025-03-03,Cabai Merah Besar + Keriting,0.9734040689478802,0
2025-03-10,Cabai Merah Besar + Keriting,-0.824136310904116,0
2025-03-17,Cabai Merah Besar + Keriting,-0.8733598105923681,0
2025-03-24,Cabai Merah Besar + Keriting,0.0515671439858198,0
2025-03-31,Cabai Merah Besar + Keriting,0.0640574563887926,0
2025-04-07,Cabai Merah Besar + Keriting,0.5681897715211002,0
2025-04-14,Cabai Merah Besar + Keriting,0.1984130047801562,0
2025-04-21,Cabai Merah Besar + Keriting,-1.6759975923424535,0
2025-04-28,Cabai Merah Besar + Keriting,-2.210630413409639,0
2025-05-05,Cabai Merah Besar + Keriting,-1.9019782375769665,0
2025-05-12,Cabai Merah Besar + Keriting,-1.5610851113577424,0
2025-05-19,Cabai Merah Besar + Keriting,-1.520015074854843,0
2025-05-26,Cabai Merah Besar + Keriting,-0.8430682518072284,0
2025-06-02,Cabai Merah Besar + Keriting,-0.7392375293354089,0
2025-06-09,Cabai Merah Besar + Keriting,-0.4906019458658024,0
2025-06-16,Cabai Merah Besar + Keriting,-0.897746477334748,0
2025-06-23,Cabai Merah Besar + Keriting,-0.3136820628050205,0
2025-06-30,Cabai Merah Besar + Keriting,0.6529461173937922,0
2025-07-07,Cabai Merah Besar + Keriting,0.60701313644344,0
2025-07-14,Cabai Merah Besar + Keriting,-0.060024228953872,0
2025-07-21,Cabai Merah Besar + Keriting,0.6392701468907854,0
2025-07-28,Cabai Merah Besar + Keriting,-0.0711614394183826,0
2025-08-04,Cabai Merah Besar + Keriting,0.7982654190005527,0
2025-08-11,Cabai Merah Besar + Keriting,-0.3785396294010213,0
2025-08-18,Cabai Merah Besar + Keriting,-2.169369760638129,0
2025-08-25,Cabai Merah Besar + Keriting,-1.6181786369876443,0
2025-09-01,Cabai Merah Besar + Keriting,2.170502034506047,1
2025-09-08,Cabai Merah Besar + Keriting,2.201764337876528,1
2025-09-15,Cabai Merah Besar + Keriting,2.540237700246615,1
2025-09-22,Cabai Merah Besar + Keriting,1.812146684559106,1
2025-09-29,Cabai Merah Besar + Keriting,1.0093584418576054,0
2025-10-06,Cabai Merah Besar + Keriting,0.3269498351785854,0
2025-10-13,Cabai Merah Besar + Keriting,-0.1788645733569756,0
2025-10-20,Cabai Merah Besar + Keriting,-0.1575900106790709,0
2025-10-27,Cabai Merah Besar + Keriting,0.0920039047231189,0
2025-11-03,Cabai Merah Besar + Keriting,-0.1948647778543338,0
2025-11-10,Cabai Merah Besar + Keriting,-0.0436017167654378,0
2025-11-17,Cabai Merah Besar + Keriting,1.475045768910393,0
2025-11-24,Cabai Merah Besar + Keriting,1.814262042461815,1
2025-12-01,Cabai Merah Besar + Keriting,2.546942935041911,1
2025-12-08,Cabai Merah Besar + Keriting,2.223953412856297,1
2025-12-15,Cabai Merah Besar + Keriting,1.699288671218414,1
2025-12-22,Cabai Merah Besar + Keriting,-0.0369671888801547,0
2025-12-29,Cabai Merah Besar + Keriting,-0.932357858682804,0
2023-01-16,Cabai Rawit Merah + Hijau,-1.6271566620439395,0
2023-01-23,Cabai Rawit Merah + Hijau,-1.1268718184897752,0
2023-01-30,Cabai Rawit Merah + Hijau,-0.936297354701614,0
2023-02-06,Cabai Rawit Merah + Hijau,-0.0503911158216184,0
2023-02-13,Cabai Rawit Merah + Hijau,-0.0959532940081019,0
2023-02-20,Cabai Rawit Merah + Hijau,0.0218190293506585,0
2023-02-27,Cabai Rawit Merah + Hijau,-0.1494814265226078,0
2023-03-06,Cabai Rawit Merah + Hijau,-0.6113566262947103,0
2023-03-13,Cabai Rawit Merah + Hijau,0.4790854773968606,0
2023-03-20,Cabai Rawit Merah + Hijau,1.382992648450153,0
2023-03-27,Cabai Rawit Merah + Hijau,-2.370418886854283,0
2023-04-03,Cabai Rawit Merah + Hijau,-2.6565417575566843,0
2023-04-10,Cabai Rawit Merah + Hijau,-2.4497178629695626,0
2023-04-17,Cabai Rawit Merah + Hijau,-1.378495813511878,0
2023-04-24,Cabai Rawit Merah + Hijau,-1.06506288180665,0
2023-05-01,Cabai Rawit Merah + Hijau,-1.110641938491005,0
2023-05-08,Cabai Rawit Merah + Hijau,-1.0309051424665157,0
2023-05-15,Cabai Rawit Merah + Hijau,-1.0976708304819836,0
2023-05-22,Cabai Rawit Merah + Hijau,-0.4133641581631115,0
2023-05-29,Cabai Rawit Merah + Hijau,0.045537529514912,0
2023-06-05,Cabai Rawit Merah + Hijau,1.2865438395865465,0
2023-06-12,Cabai Rawit Merah + Hijau,1.6227480794193012,1
2023-06-19,Cabai Rawit Merah + Hijau,1.0766893469941117,0
2023-06-26,Cabai Rawit Merah + Hijau,1.3299433105366274,0
2023-07-03,Cabai Rawit Merah + Hijau,0.2048538386140785,0
2023-07-10,Cabai Rawit Merah + Hijau,-0.3298333257639477,0
2023-07-17,Cabai Rawit Merah + Hijau,-0.518082214877039,0
2023-07-24,Cabai Rawit Merah + Hijau,0.260120291221382,0
2023-07-31,Cabai Rawit Merah + Hijau,0.0481573324658684,0
2023-08-07,Cabai Rawit Merah + Hijau,0.3431222376256497,0
2023-08-14,Cabai Rawit Merah + Hijau,0.8324935816864657,0
2023-08-21,Cabai Rawit Merah + Hijau,1.5171232866061557,1
2023-08-28,Cabai Rawit Merah + Hijau,-1.5500943201299735,0
2023-09-04,Cabai Rawit Merah + Hijau,-1.723246474592108,0
2023-09-11,Cabai Rawit Merah + Hijau,-1.9470764643640253,0
2023-09-18,Cabai Rawit Merah + Hijau,-1.2512359481126905,0
2023-09-25,Cabai Rawit Merah + Hijau,-1.023314766417275,0
2023-10-02,Cabai Rawit Merah + Hijau,0.0333769225065028,0
2023-10-09,Cabai Rawit Merah + Hijau,1.4362042665019443,0
2023-10-16,Cabai Rawit Merah + Hijau,1.8867663274782929,1
2023-10-23,Cabai Rawit Merah + Hijau,2.50106344904664,1
2023-10-30,Cabai Rawit Merah + Hijau,2.516739666037765,1
2023-11-06,Cabai Rawit Merah + Hijau,2.1628270984987044,1
2023-11-13,Cabai Rawit Merah + Hijau,1.6875549958397709,1
2023-11-20,Cabai Rawit Merah + Hijau,1.2805383960829566,0
2023-11-27,Cabai Rawit Merah + Hijau,0.6718347363616016,0
2023-12-04,Cabai Rawit Merah + Hijau,0.8603812263450421,0
2023-12-11,Cabai Rawit Merah + Hijau,0.0193834808533646,0
2023-12-18,Cabai Rawit Merah + Hijau,-0.7699844601444733,0
2023-12-25,Cabai Rawit Merah + Hijau,-1.880915820469984,0
2024-01-01,Cabai Rawit Merah + Hijau,-1.3239754155897596,0
2024-01-08,Cabai Rawit Merah + Hijau,-1.7101000485815958,0
2024-01-15,Cabai Rawit Merah + Hijau,-1.4023159177405875,0
2024-01-22,Cabai Rawit Merah + Hijau,-0.9438280777100562,0
2024-01-29,Cabai Rawit Merah + Hijau,-0.6145988838905175,0
2024-02-05,Cabai Rawit Merah + Hijau,1.3597033126669198,0
2024-02-12,Cabai Rawit Merah + Hijau,1.5865505277291183,1
2024-02-19,Cabai Rawit Merah + Hijau,2.235809995431633,1
2024-02-26,Cabai Rawit Merah + Hijau,1.7203562935739969,1
2024-03-04,Cabai Rawit Merah + Hijau,1.0664125198960714,0
2024-03-11,Cabai Rawit Merah + Hijau,0.7607347021839505,0
2024-03-18,Cabai Rawit Merah + Hijau,-0.39818305769647,0
2024-03-25,Cabai Rawit Merah + Hijau,-1.4646489390095698,0
2024-04-01,Cabai Rawit Merah + Hijau,-1.3021647808161958,0
2024-04-08,Cabai Rawit Merah + Hijau,-0.586045413865869,0
2024-04-15,Cabai Rawit Merah + Hijau,-0.3465557363301006,0
2024-04-22,Cabai Rawit Merah + Hijau,-1.4101834462586988,0
2024-04-29,Cabai Rawit Merah + Hijau,-0.2450049117852041,0
2024-05-06,Cabai Rawit Merah + Hijau,-0.256102314562467,0
2024-05-13,Cabai Rawit Merah + Hijau,-1.3901606794413344,0
2024-05-20,Cabai Rawit Merah + Hijau,-1.4588269638788984,0
2024-05-27,Cabai Rawit Merah + Hijau,-0.9857490953590806,0
2024-06-03,Cabai Rawit Merah + Hijau,-0.6252270168650841,0
2024-06-10,Cabai Rawit Merah + Hijau,0.6675257093411602,0
2024-06-17,Cabai Rawit Merah + Hijau,1.6710385179420368,1
2024-06-24,Cabai Rawit Merah + Hijau,0.0593269415936674,0
2024-07-01,Cabai Rawit Merah + Hijau,0.5162570853719242,0
2024-07-08,Cabai Rawit Merah + Hijau,1.6732547054419526,1
2024-07-15,Cabai Rawit Merah + Hijau,1.5403033753097086,1
2024-07-22,Cabai Rawit Merah + Hijau,1.4548184160996809,0
2024-07-29,Cabai Rawit Merah + Hijau,0.9447990223729308,0
2024-08-05,Cabai Rawit Merah + Hijau,-0.0419003433202662,0
2024-08-12,Cabai Rawit Merah + Hijau,-0.3480108646511751,0
2024-08-19,Cabai Rawit Merah + Hijau,-1.4692152123923592,0
2024-08-26,Cabai Rawit Merah + Hijau,-1.7501325775643184,0
2024-09-02,Cabai Rawit Merah + Hijau,-1.9753273819321608,0
2024-09-09,Cabai Rawit Merah + Hijau,-1.1524244102093315,0
2024-09-16,Cabai Rawit Merah + Hijau,-0.470576711004646,0
2024-09-23,Cabai Rawit Merah + Hijau,-0.1549287687662488,0
2024-09-30,Cabai Rawit Merah + Hijau,0.0,0
2024-10-07,Cabai Rawit Merah + Hijau,0.5878838972412128,0
2024-10-14,Cabai Rawit Merah + Hijau,0.2968826061393207,0
2024-10-21,Cabai Rawit Merah + Hijau,-0.686819836992415,0
2024-10-28,Cabai Rawit Merah + Hijau,-1.8230200655779856,0
2024-11-04,Cabai Rawit Merah + Hijau,-2.3388981726155027,0
2024-11-11,Cabai Rawit Merah + Hijau,-2.172732159825343,0
2024-11-18,Cabai Rawit Merah + Hijau,-1.514081934290037,0
2024-11-25,Cabai Rawit Merah + Hijau,-1.3412346123960768,0
2024-12-02,Cabai Rawit Merah + Hijau,-0.977783450015964,0
2024-12-09,Cabai Rawit Merah + Hijau,-0.6741304540912408,0
2024-12-16,Cabai Rawit Merah + Hijau,1.3670047316326717,0
2024-12-23,Cabai Rawit Merah + Hijau,2.398510112919589,1
2024-12-30,Cabai Rawit Merah + Hijau,2.410545208526023,1
2025-01-06,Cabai Rawit Merah + Hijau,1.8391398299604431,1
2025-01-13,Cabai Rawit Merah + Hijau,1.5568951580329513,1
2025-01-20,Cabai Rawit Merah + Hijau,0.628618604194064,0
2025-01-27,Cabai Rawit Merah + Hijau,0.7445209414546344,0
2025-02-03,Cabai Rawit Merah + Hijau,1.0778715042759086,0
2025-02-10,Cabai Rawit Merah + Hijau,1.1098171150941452,0
2025-02-17,Cabai Rawit Merah + Hijau,0.1671865277707888,0
2025-02-24,Cabai Rawit Merah + Hijau,1.0541303890673297,0
2025-03-03,Cabai Rawit Merah + Hijau,1.929548850815348,1
2025-03-10,Cabai Rawit Merah + Hijau,-0.6732598508240603,0
2025-03-17,Cabai Rawit Merah + Hijau,-0.6729300552529024,0
2025-03-24,Cabai Rawit Merah + Hijau,0.0,0
2025-03-31,Cabai Rawit Merah + Hijau,0.0,0
2025-04-07,Cabai Rawit Merah + Hijau,-1.158240575306458,0
2025-04-14,Cabai Rawit Merah + Hijau,-1.1842369604878595,0
2025-04-21,Cabai Rawit Merah + Hijau,-1.4816107481521412,0
2025-04-28,Cabai Rawit Merah + Hijau,-2.097470043860065,0
2025-05-05,Cabai Rawit Merah + Hijau,-1.9237908103859849,0
2025-05-12,Cabai Rawit Merah + Hijau,-1.5090192056852292,0
2025-05-19,Cabai Rawit Merah + Hijau,-1.257775395730964,0
2025-05-26,Cabai Rawit Merah + Hijau,-0.8469148146916952,0
2025-06-02,Cabai Rawit Merah + Hijau,-0.3830892259909181,0
2025-06-09,Cabai Rawit Merah + Hijau,-0.1793684304766788,0
2025-06-16,Cabai Rawit Merah + Hijau,-0.2050394712122701,0
2025-06-23,Cabai Rawit Merah + Hijau,0.8227634928619256,0
2025-06-30,Cabai Rawit Merah + Hijau,2.3464696683113653,1
2025-07-07,Cabai Rawit Merah + Hijau,1.8754614393692923,1
2025-07-14,Cabai Rawit Merah + Hijau,1.3879161047208204,0
2025-07-21,Cabai Rawit Merah + Hijau,0.6553266737824538,0
2025-07-28,Cabai Rawit Merah + Hijau,-0.0903606259960083,0
2025-08-04,Cabai Rawit Merah + Hijau,-0.8242240214185463,0
2025-08-11,Cabai Rawit Merah + Hijau,-2.019291605780501,0
2025-08-18,Cabai Rawit Merah + Hijau,-1.87380781192838,0
2025-08-25,Cabai Rawit Merah + Hijau,-1.8595360304695008,0
2025-09-01,Cabai Rawit Merah + Hijau,-0.3007658467633307,0
2025-09-08,Cabai Rawit Merah + Hijau,0.705068620688385,0
2025-09-15,Cabai Rawit Merah + Hijau,1.638052821656552,1
2025-09-22,Cabai Rawit Merah + Hijau,1.4570194049945258,0
2025-09-29,Cabai Rawit Merah + Hijau,0.0365346756628542,0
2025-10-06,Cabai Rawit Merah + Hijau,-0.3270358954053149,0
2025-10-13,Cabai Rawit Merah + Hijau,-0.5011053350282452,0
2025-10-20,Cabai Rawit Merah + Hijau,-0.9126153343822148,0
2025-10-27,Cabai Rawit Merah + Hijau,-1.073969049316782,0
2025-11-03,Cabai Rawit Merah + Hijau,-1.0417871872059044,0
2025-11-10,Cabai Rawit Merah + Hijau,-0.8182691054775796,0
2025-11-17,Cabai Rawit Merah + Hijau,0.5114181909235034,0
2025-11-24,Cabai Rawit Merah + Hijau,1.637732369605949,1
2025-12-01,Cabai Rawit Merah + Hijau,2.6346456416115185,1
2025-12-08,Cabai Rawit Merah + Hijau,2.3092184913137976,1
2025-12-15,Cabai Rawit Merah + Hijau,1.926640727303476,1
2025-12-22,Cabai Rawit Merah + Hijau,1.367075058010925,0
2025-12-29,Cabai Rawit Merah + Hijau,0.4496056574616062,0
