date,district,commodity,level,price_rp_kg,price_mean,price_std,obs_count,rolling_med,rolling_std,z_score,spike
2022-12-27,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,32500.0,32500.0,,1,,,0.0,0
2023-01-03,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,34500.0,35000.0,1118.033988749895,5,,,0.0,0
2023-01-10,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,37000.0,37000.0,0.0,5,,,0.0,0
2023-01-17,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,37000.0,37000.0,0.0,5,35750.0,2179.449471770338,0.5735393346764042,0
2023-01-24,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,37000.0,37000.0,0.0,5,37000.0,2043.2816741702557,0.0,0
2023-01-31,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,37000.0,37000.0,0.0,5,37000.0,1914.8542155126768,0.0,0
2023-02-07,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,38000.0,37600.0,547.7225575051652,5,37000.0,1930.3342913056474,0.5180449855261162,0
2023-02-14,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,38000.0,38000.0,0.0,5,37000.0,1903.9432764659769,0.5252257314388903,0
2023-02-21,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,33500.0,34700.0,1680.7736313971611,5,37000.0,1625.6866681058632,-2.152936398302359,0
2023-02-28,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,33500.0,33500.0,0.0,5,37000.0,1827.3712579237185,-1.9153196072355558,0
2023-03-07,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,34500.0,34300.0,447.21359549995844,5,37000.0,1916.7960618848165,-1.3042597747940434,0
2023-03-14,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,34500.0,34100.0,547.7225575051662,5,35750.0,1945.691210268033,-0.6424452109375585,0
2023-03-21,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,33500.0,33500.0,0.0,5,34500.0,2016.6715859837675,-0.4958665590124743,0
2023-03-28,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,33500.0,33500.0,0.0,5,34000.0,1977.5525999867323,-0.2528377753407695,0
2023-04-04,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,32500.0,32500.0,0.0,4,33500.0,1667.7080080157914,-0.5996253511966892,0
2023-04-11,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,32500.0,32500.0,0.0,5,33500.0,755.9289460184544,-1.3228756555322954,0
2023-04-18,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,32500.0,32500.0,,1,33500.0,834.5229603962803,-1.198289379030556,0
2023-04-25,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,35000.0,35000.0,0.0,3,33500.0,1015.5048005794953,1.4770978917519924,0
2023-05-02,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,35000.0,35000.0,0.0,5,33500.0,1093.8137736509684,1.3713486117415121,0
2023-05-09,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,35000.0,34800.0,447.21359549995793,5,33500.0,1163.0471062809847,1.2897156030046557,0
2023-05-16,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,34000.0,33625.0,750.0,4,33750.0,1164.9647450214352,0.214598768819738,0
2023-05-23,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,32500.0,32500.0,0.0,5,33250.0,1246.4234547582248,-0.6017216678143155,0
2023-05-30,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,32500.0,32500.0,0.0,4,33250.0,1246.4234547582248,-0.6017216678143155,0
2023-06-06,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,34500.0,33800.0,1204.1594578792303,5,34250.0,1187.7349391654209,0.21048467276349225,0
2023-06-13,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,38000.0,38000.0,0.0,5,34750.0,1741.048534648015,1.866691212406119,1
2023-06-20,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,38000.0,38000.0,0.0,5,34750.0,2128.6732957408003,1.526772570738229,1
2023-06-27,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,36750.0,36750.0,1767.7669529663688,2,34750.0,2223.8058593321493,0.8993590837109484,0
2023-07-04,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,35500.0,35500.0,0.0,5,35000.0,2225.8124519888397,0.22463707557805818,0
2023-07-11,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,32500.0,33100.0,1341.640786499874,5,35000.0,2399.5442275565583,-1.0418645221412464,0
2023-07-18,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,31250.0,31250.0,1443.3756729740649,4,35000.0,2618.614682831909,-1.4320549046737,0
2023-07-25,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,30000.0,29600.0,894.4271909999159,5,35000.0,3055.2940003494637,-1.6365037208949782,0
2023-08-01,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,26500.0,26600.0,223.60679774997922,5,34000.0,4180.631360384286,-1.793987403689809,0
2023-08-08,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,26500.0,26500.0,0.0,5,31875.0,4407.785320154718,-1.2194332549325093,0
2023-08-15,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,26250.0,26250.0,288.67513459481233,4,30625.0,4118.636867078371,-1.0622446555001788,0
2023-08-22,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,26000.0,25500.0,1118.033988749895,5,28250.0,3562.5783199410907,-0.6315650626979634,0
2023-08-29,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,23500.0,23500.0,0.0,5,26500.0,3078.58385811213,-0.9744740238583853,0
2023-09-05,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,22500.0,22400.0,894.4271909999158,5,26375.0,2929.9865918757073,-1.3225316493749952,0
2023-09-12,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,21000.0,21000.0,0.0,5,26125.0,2826.6509082557136,-1.8130997305084855,0
2023-09-19,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,21000.0,21000.0,0.0,5,24750.0,2445.613785067929,-1.533357402095213,0
2023-09-26,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,21000.0,21000.0,0.0,4,23000.0,2465.6117032956686,-0.8111577331202204,0
2023-10-03,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,21000.0,21000.0,0.0,5,21750.0,2257.6754005582184,-0.33220010273157946,0
2023-10-10,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,21000.0,21000.0,0.0,5,21000.0,1827.3712579237183,0.0,0
2023-10-17,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,21000.0,21000.0,0.0,5,21000.0,963.6241116594312,0.0,0
2023-10-24,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,21000.0,21000.0,0.0,5,21000.0,530.3300858899098,0.0,0
2023-10-31,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,22000.0,21900.0,1024.69507659596,5,21000.0,353.5533905932725,2.8284271247462,1
2023-11-07,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,25000.0,24700.0,670.820393249937,5,21000.0,1407.8859531733588,2.84113922081831,1
2023-11-14,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,25000.0,25000.0,0.0,5,21000.0,1807.7215335491092,2.212730183142079,1
2023-11-21,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,25000.0,25000.0,0.0,5,21500.0,1995.5307206712848,1.753919377809739,1
2023-11-28,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,25000.0,25000.0,0.0,5,23500.0,2031.0096011589899,0.7385489458759965,0
2023-12-05,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,30000.0,28500.0,2236.06797749979,5,25000.0,2964.070560178061,1.6868694244915796,1
2023-12-12,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,30000.0,30000.0,0.0,5,25000.0,3248.6260832190937,1.5391121883271508,1
2023-12-19,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,31250.0,31250.0,1443.3756729740649,4,25000.0,3297.557266913105,1.8953423683376158,1
2023-12-26,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,34000.0,33500.0,866.0254037844386,3,27500.0,3592.9929326796223,1.8090767562830572,1
2024-01-02,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,35000.0,35200.0,2049.3901531919196,5,30000.0,4048.6715193293426,1.2349729969766092,0
2024-01-09,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,37000.0,36800.0,447.21359549995793,5,30625.0,4391.423256107945,1.4516933641349958,0
2024-01-16,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,36000.0,36200.0,447.21359549995793,5,32625.0,3980.841395268808,0.8478107176063722,0
2024-01-23,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,30000.0,30000.0,0.0,5,32625.0,2927.5096071575917,-0.896666570651733,0
2024-01-30,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,30000.0,30000.0,0.0,5,32625.0,2927.5096071575917,-0.896666570651733,0
2024-02-06,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,30000.0,30000.0,0.0,5,32625.0,2927.5096071575917,-0.896666570651733,0
2024-02-13,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,30000.0,30800.0,1788.8543819998317,5,32000.0,3058.944729337693,-0.6538202474920264,0
2024-02-20,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,34000.0,34000.0,0.0,5,32000.0,3058.944729337693,0.6538202474920264,0
2024-02-27,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,34000.0,34000.0,0.0,5,32000.0,2973.093626895344,0.6726999721460174,0
2024-03-05,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,34500.0,34300.0,273.86127875258387,5,32000.0,2548.634087954901,0.9809175871166635,0
2024-03-12,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,34500.0,34500.0,0.0,5,32000.0,2279.5676281761343,1.096699202558966,0
2024-03-19,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,34500.0,34500.0,0.0,5,34000.0,2235.069509944984,0.22370668910977512,0
2024-03-26,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,34500.0,34500.0,0.0,5,34250.0,2017.7781274036467,0.12389865694583808,0
2024-04-02,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,39000.0,39000.0,0.0,5,34500.0,2416.4614034338947,1.8622271365912604,1
2024-04-09,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,39000.0,39000.0,0.0,5,34500.0,2171.240593367236,2.0725478391232737,1
2024-04-16,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,60000.0,60000.0,0.0,5,34500.0,8835.80378751297,2.8859853176048778,1
2024-04-23,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,60000.0,60000.0,0.0,5,36750.0,11282.097069504156,2.060787090978453,1
2024-04-30,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,60000.0,59000.0,2236.06797749979,5,39000.0,12406.615458812978,1.6926453527728833,1
2024-05-07,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,55000.0,55000.0,0.0,5,47000.0,11994.046142029922,0.6669976007484366,0
2024-05-14,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,55000.0,53800.0,2683.281572999748,5,55000.0,10898.681112868657,0.0,0
2024-05-21,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,49000.0,49000.0,0.0,5,55000.0,8919.28088068603,-0.6726999721460176,0
2024-05-28,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,49000.0,49000.0,0.0,5,55000.0,7386.038953902923,-0.8123434004947248,0
2024-06-04,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,47500.0,47800.0,670.820393249937,5,55000.0,5354.820925377159,-1.4006070612850137,0
2024-06-11,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,43000.0,4107.919181288746,5,52000.0,6847.509974957525,-1.752461850203356,0
2024-06-18,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,40000.0,0.0,5,49000.0,7128.601846485341,-1.262519662875733,0
2024-06-25,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,38000.0,38400.0,894.4271909999154,5,48250.0,6702.544825874504,-1.529269891703059,0
2024-07-02,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,38000.0,38000.0,0.0,5,43750.0,6377.625509769062,-0.9015894694964947,0
2024-07-09,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,33000.0,32900.0,3170.173496829471,5,40000.0,5963.804514377901,-1.1737473928134259,0
2024-07-16,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,30500.0,30500.0,0.0,5,39000.0,6352.7271983883265,-1.3380080293950656,0
2024-07-23,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,30500.0,30500.0,0.0,5,38000.0,5737.953218949861,-1.3070862925879032,0
2024-07-30,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,30500.0,29700.0,1095.4451150103323,5,35500.0,4354.287706223759,-1.148293437949288,0
2024-08-06,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,28500.0,28500.0,0.0,5,31750.0,4389.516732267583,-0.7404004126716428,0
2024-08-13,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,27000.0,27000.0,0.0,5,30500.0,4088.310863215474,-0.8560992833229015,0
2024-08-20,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,26000.0,26000.0,0.0,5,30500.0,3760.699023168044,-1.1965860528262011,0
2024-08-27,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,26000.0,26000.0,0.0,5,29500.0,2535.4627641855373,-1.380418616056584,0
2024-09-03,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,26000.0,26000.0,0.0,5,27750.0,2133.909892327079,-0.8200908605806142,0
2024-09-10,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,26000.0,26200.0,447.21359549995793,5,26500.0,2007.7973005261103,-0.2490291225458781,0
2024-09-17,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,27000.0,27000.0,0.0,5,26500.0,1620.1851746019452,0.3086066999241876,0
2024-09-24,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,27000.0,27200.0,273.8612787525831,5,26500.0,883.8834764831474,0.5656854249492617,0
2024-10-01,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,29000.0,29000.0,0.0,5,26500.0,1035.0983390134998,2.4152294576983135,1
2024-10-08,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,29000.0,29000.0,0.0,5,26500.0,1309.3073414159294,1.9094065395649698,1
2024-10-15,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,29000.0,29000.0,0.0,5,27000.0,1407.8859531733358,1.420569610409178,0
2024-10-22,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,29000.0,29000.0,0.0,5,28000.0,1388.7301496588036,0.7200822998231078,0
2024-10-29,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,30000.0,29800.0,836.6600265340759,5,29000.0,1388.7301496588036,0.7200822998231078,0
2024-11-05,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,33000.0,33000.0,0.0,5,29000.0,1885.091888628075,2.1219124776517417,1
2024-11-12,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,33000.0,33000.0,0.0,5,29000.0,2100.170061141292,1.9046076667840348,1
2024-11-19,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,33000.0,33000.0,0.0,5,29500.0,1995.5307206712682,1.7539193778097537,1
2024-11-26,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,33000.0,33000.0,0.0,4,31500.0,2031.0096011589735,0.7385489458760024,0
2024-12-03,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,33000.0,33000.0,0.0,5,33000.0,1922.60983338495,0.0,0
2024-12-10,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,33000.0,33400.0,894.4271909999159,5,33000.0,1642.0805617960725,0.0,0
2024-12-17,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,35000.0,35000.0,0.0,5,33000.0,1356.2026818605127,1.4747058288192523,0
2024-12-24,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,36500.0,37000.0,2449.489742783178,4,33000.0,1334.6347815038896,2.6224402724287907,1
2024-12-31,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,39600.0,894.4271909999164,5,33000.0,2555.631037532597,2.7390495330493163,1
2025-01-07,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,41000.0,41200.0,836.6600265340761,5,34000.0,3310.562101603196,2.114444552062664,1
2025-01-14,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,42000.0,41800.0,447.21359549995793,5,35750.0,3807.3003183733294,1.641583136964177,1
2025-01-21,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,41000.0,41000.0,0.0,5,38250.0,3750.5951908616084,0.7332169589243925,0
2025-01-28,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,39400.0,1781.8529681205457,5,40000.0,3288.9153661525293,0.0,0
2025-02-04,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,39000.0,38400.0,821.5838362577492,5,40000.0,2404.423007708906,-0.4159001959280312,0
2025-02-11,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,39000.0,39400.0,547.7225575051662,5,40000.0,1688.9874396893879,-0.5920707143825205,0
2025-02-18,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,40000.0,0.0,5,40000.0,1035.098339013504,0.0,0
2025-02-25,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,40000.0,0.0,5,40000.0,1035.098339013504,0.0,0
2025-03-04,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,40000.0,0.0,5,40000.0,991.0312089650863,0.0,0
2025-03-11,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,40000.0,0.0,5,40000.0,640.8699444616112,0.0,0
2025-03-18,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,40000.0,0.0,5,40000.0,462.9100498862145,0.0,0
2025-03-25,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,40000.0,0.0,5,40000.0,462.9100498862145,0.0,0
2025-04-01,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,40000.0,0.0,5,40000.0,353.55339059319397,0.0,0
2025-04-08,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,40000.0,0.0,5,40000.0,0.0,0.0,0
2025-04-15,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,40000.0,0.0,5,40000.0,0.0,0.0,0
2025-04-22,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,40000.0,0.0,5,40000.0,0.0,0.0,0
2025-04-29,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,40000.0,0.0,5,40000.0,0.0,0.0,0
2025-05-06,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,40000.0,0.0,5,40000.0,0.0,0.0,0
2025-05-13,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,39800.0,447.21359549995793,5,40000.0,0.0,0.0,0
2025-05-20,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,40000.0,0.0,5,40000.0,0.0,0.0,0
2025-05-27,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,40000.0,0.0,5,40000.0,0.0,0.0,0
2025-06-03,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,40000.0,0.0,5,40000.0,0.0,0.0,0
2025-06-10,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,40000.0,0.0,5,40000.0,0.0,0.0,0
2025-06-17,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,40000.0,0.0,5,40000.0,0.0,0.0,0
2025-06-24,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,40000.0,0.0,5,40000.0,0.0,0.0,0
2025-07-01,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,40000.0,0.0,5,40000.0,0.0,0.0,0
2025-07-08,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,40000.0,0.0,5,40000.0,0.0,0.0,0
2025-07-15,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,40000.0,0.0,5,40000.0,0.0,0.0,0
2025-07-22,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,46500.0,45500.0,3316.6247903553995,5,40000.0,2298.0970388562673,2.828427124746205,1
2025-07-29,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,50000.0,49000.0,1732.0508075688776,5,40000.0,3931.8979422883517,2.543301008006335,1
2025-08-05,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,58000.0,56600.0,4219.004621945797,5,40000.0,6734.4397370106835,2.6728281346222174,1
2025-08-12,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,55000.0,55900.0,1341.640786499874,5,43250.0,7415.897498906364,1.5844339814206971,1
2025-08-19,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,42500.0,45000.0,4677.071733467426,5,44500.0,7166.389806390858,-0.27908054878851773,0
2025-08-26,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,40000.0,0.0,5,44500.0,7166.389806390858,-0.6279312347741649,0
2025-09-02,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,40000.0,0.0,5,44500.0,7166.389806390858,-0.6279312347741649,0
2025-09-09,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,40000.0,0.0,5,44500.0,7166.389806390858,-0.6279312347741649,0
2025-09-16,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,40000.0,2000.0000000000002,5,41250.0,7525.848314784374,-0.16609423253248418,0
2025-09-23,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,38000.0,37500.0,1118.033988749895,5,40000.0,7736.451290574285,-0.2585164599222259,0
2025-09-30,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,35500.0,35000.0,866.0254037844386,5,40000.0,5859.973183751413,-0.7679216028629007,0
2025-10-07,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,33500.0,33300.0,447.21359549995793,5,40000.0,2902.4312468785715,-2.2395017993933344,0
2025-10-14,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,35000.0,35000.0,0.0,5,39000.0,2699.206232527304,-1.481917147269901,0
2025-10-21,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,35000.0,35000.0,0.0,5,36750.0,2682.6159940305524,-0.6523483062406841,0
2025-10-28,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,34500.0,34500.0,0.0,5,35250.0,2541.617876190555,-0.2950876317899212,0
2025-11-04,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,34500.0,34500.0,0.0,5,35000.0,2154.7290184283265,-0.23204774044612964,0
2025-11-11,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,34500.0,34900.0,894.4271909999159,5,34750.0,1321.1872366495497,-0.1892237474485333,0
2025-11-18,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,36500.0,36500.0,0.0,5,34750.0,876.2745818846408,1.9970909075511478,1
2025-11-25,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,38000.0,37700.0,670.820393249937,5,34750.0,1412.6343172547076,2.3006661811218074,1
2025-12-02,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,38000.0,37600.0,547.7225575051652,5,35000.0,1535.298947157464,1.9540168418368054,1
2025-12-09,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,40000.0,41500.0,2236.06797749979,5,35750.0,2100.170061141299,2.0236456459580303,1
2025-12-16,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,45000.0,46200.0,1643.1676725154985,5,37250.0,3603.074084326163,2.1509410627201646,1
2025-12-23,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,45000.0,45100.0,894.4271909999152,5,38000.0,4169.939191060562,1.6786815536798403,1
2025-12-30,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,2,45000.0,45000.0,0.0,2,39000.0,4225.771273642577,1.4198591479439098,0
2022-12-27,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,2,24500.0,24500.0,,1,,,0.0,0
2023-01-03,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,2,24500.0,24500.0,0.0,5,,,0.0,0
2023-01-10,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,2,24500.0,24500.0,0.0,5,,,0.0,0
2023-01-17,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,2,24500.0,24500.0,0.0,5,24500.0,0.0,0.0,0
2023-01-24,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,2,24500.0,24500.0,0.0,5,24500.0,0.0,0.0,0
2023-01-31,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,2,25000.0,24800.0,273.8612787525826,5,24500.0,204.1241452319318,2.4494897427831743,1
2023-02-07,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,2,26000.0,25600.0,547.7225575051665,5,24500.0,566.946709513841,2.64575131106459,1
2023-02-14,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,2,26000.0,26000.0,0.0,5,24500.0,678.1013409302689,2.2120587432288374,1
2023-02-21,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,2,29000.0,28200.0,1095.4451150103318,5,24750.0,1558.3874449479592,2.7271780286589284,1
2023-02-28,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,2,29000.0,29000.0,0.0,5,25500.0,1916.7960618848172,1.82596368471166,1
2023-03-07,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,2,29000.0,29400.0,547.7225575051662,5,26000.0,2048.51862852857,1.4644728918842536,0
2023-03-14,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,2,30000.0,30000.0,0.0,5,27500.0,2153.692841874825,1.1607969118863344,0
2023-03-21,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,2,30000.0,30000.0,0.0,5,29000.0,2000.0000000000007,0.49999999999999983,0
2023-03-28,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,2,30000.0,30000.0,0.0,5,29000.0,1685.0180160122077,0.5934654647590161,0
2023-04-04,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,2,29000.0,29000.0,0.0,4,29000.0,1309.3073414159553,0.0,0
2023-04-11,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,2,29000.0,29000.0,0.0,5,29000.0,517.5491695067687,0.0,0
2023-04-18,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,2,29000.0,29000.0,,1,29000.0,517.5491695067687,0.0,0
2023-04-25,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,2,29000.0,29000.0,0.0,3,29000.0,517.5491695067687,0.0,0
